prot,lig,score
sarsA_apo,Test_823.pdb_idx_0139_shape_20250812_093015,0.80833334
mersA_apo,Test_877.pdb_idx_0059_shape_20250812_092952,0.6976691
sarsA_apo,Test_913.pdb_idx_0160_shape_20250812_092858,1.0
sarsA_apo,Test_840.pdb_idx_0138_shape_20250812_092726,0.9074074
mersA_apo,Test_774.pdb_idx_0027_shape_20250812_092933,0.7767407
sarsA_apo,Test_936.pdb_idx_0137_shape_20250812_092851,0.8839286
mersA_apo,Test_910.pdb_idx_0112_shape_20250812_093002,0.61270297
sarsA_apo,Test_903.pdb_idx_0117_shape_20250812_092718,0.92664474
sarsA_apo,Test_909.pdb_idx_0003_shape_20250812_092639,0.79494005
sarsA_apo,Test_851.pdb_idx_0193_shape_20250812_092735,0.8809701
sarsA_apo,Test_816.pdb_idx_0066_shape_20250812_092651,0.7942708
sarsA_apo,Test_954.pdb_idx_0056_shape_20250812_092658,0.89605266
sarsA_apo,Test_846.pdb_idx_0161_shape_20250812_092729,0.9194245
mersA_apo,Test_799.pdb_idx_0149_shape_20250812_092851,0.32069173
sarsA_apo,Test_961.pdb_idx_0008_shape_20250812_092655,0.84625816
sarsA_apo,Test_824.pdb_idx_0105_shape_20250812_092821,0.9444444
mersA_apo,Test_794.pdb_idx_0017_shape_20250812_092807,0.38868463
mersA_apo,Test_949.pdb_idx_0097_shape_20250812_092825,0.47034717
sarsA_apo,Test_776.pdb_idx_0055_shape_20250812_092657,0.86499363
sarsA_apo,Test_819.pdb_idx_0111_shape_20250812_092716,0.82007575
sarsA_apo,Test_951.pdb_idx_0062_shape_20250812_092718,0.9351385
mersA_apo,Test_800.pdb_idx_0081_shape_20250812_092815,0.40250638
sarsA_apo,Test_834.pdb_idx_0162_shape_20250812_092735,0.87644047
sarsA_apo,Test_842.pdb_idx_0113_shape_20250812_092713,0.8582031
mersA_apo,Test_914.pdb_idx_0012_shape_20250812_092929,0.851418
mersA_apo,Test_902.pdb_idx_0006_shape_20250812_092915,0.56406903
mersA_apo,Test_929.pdb_idx_0002_shape_20250812_092757,0.44946092
mersA_apo,Test_828.pdb_idx_0133_shape_20250812_093020,0.8103803
sarsA_apo,Test_964.pdb_idx_0000_shape_20250812_092633,0.97192514
mersA_apo,Test_866.pdb_idx_0192_shape_20250812_093024,0.887533
mersA_apo,Test_922.pdb_idx_0021_shape_20250812_092923,0.7387133
mersA_apo,Test_852.pdb_idx_0096_shape_20250812_092945,0.87740695
mersA_apo,Test_830.pdb_idx_0048_shape_20250812_092936,0.7698537
sarsA_apo,Test_777.pdb_idx_0173_shape_20250812_092737,0.8676108
mersA_apo,Test_809.pdb_idx_0054_shape_20250812_092801,0.33313608
mersA_apo,Test_893.pdb_idx_0180_shape_20250812_092856,0.4910462
mersA_apo,Test_955.pdb_idx_0057_shape_20250812_092802,0.8961093
