prot,lig,score
sarsA_apo,Test_815.pdb_idx_0186_combo_20250812_092741,0.84273183
sarsA_apo,Test_862.pdb_idx_0034_combo_20250812_092931,1.0
mersA_apo,Test_845.pdb_idx_0174_combo_20250812_093028,0.7298739
sarsA_apo,Test_791.pdb_idx_0035_combo_20250812_092642,0.65906626
sarsA_apo,Test_823.pdb_idx_0139_combo_20250812_093015,0.80833334
mersA_apo,Test_877.pdb_idx_0059_combo_20250812_092835,0.5166428
sarsA_apo,Test_913.pdb_idx_0160_combo_20250812_092858,1.0
sarsA_apo,Test_840.pdb_idx_0138_combo_20250812_092726,0.9074074
mersA_apo,Test_774.pdb_idx_0027_combo_20250812_092933,0.7767407
sarsA_apo,Test_936.pdb_idx_0137_combo_20250812_093003,1.0
mersA_apo,Test_910.pdb_idx_0112_combo_20250812_092831,0.47117117
sarsA_apo,Test_903.pdb_idx_0117_combo_20250812_092718,0.92664474
sarsA_apo,Test_909.pdb_idx_0003_combo_20250812_092639,0.79494005
sarsA_apo,Test_851.pdb_idx_0193_combo_20250812_092735,0.8809701
sarsA_apo,Test_816.pdb_idx_0066_combo_20250812_092651,0.7942708
sarsA_apo,Test_954.pdb_idx_0056_combo_20250812_092658,0.89605266
sarsA_apo,Test_846.pdb_idx_0161_combo_20250812_092729,0.9194245
mersA_apo,Test_799.pdb_idx_0149_combo_20250812_092851,0.32069173
sarsA_apo,Test_961.pdb_idx_0008_combo_20250812_092655,0.84625816
sarsA_apo,Test_824.pdb_idx_0105_combo_20250812_092943,0.9444444
mersA_apo,Test_794.pdb_idx_0017_combo_20250812_092930,0.91886795
mersA_apo,Test_949.pdb_idx_0097_combo_20250812_092958,0.92150396
sarsA_apo,Test_776.pdb_idx_0055_combo_20250812_092657,0.86499363
sarsA_apo,Test_819.pdb_idx_0111_combo_20250812_092716,0.82007575
sarsA_apo,Test_951.pdb_idx_0062_combo_20250812_092718,0.9351385
mersA_apo,Test_800.pdb_idx_0081_combo_20250812_092815,0.40250638
sarsA_apo,Test_834.pdb_idx_0162_combo_20250812_092735,0.87644047
sarsA_apo,Test_842.pdb_idx_0113_combo_20250812_092713,0.8582031
mersA_apo,Test_914.pdb_idx_0012_combo_20250812_092808,0.49161878
mersA_apo,Test_902.pdb_idx_0006_combo_20250812_092755,0.5253456
mersA_apo,Test_929.pdb_idx_0002_combo_20250812_092757,0.44946092
mersA_apo,Test_828.pdb_idx_0133_combo_20250812_093020,0.8103803
sarsA_apo,Test_964.pdb_idx_0000_combo_20250812_092633,0.97192514
