prot,lig,score
mersA_apo,Test_918.pdb_idx_0179_combo_20250812_091535,0.90943015
sarsA_apo,Test_885.pdb_idx_0075_combo_20250812_091348,0.87252474
mersA_apo,Test_880.pdb_idx_0087_combo_20250812_091454,0.8701623
sarsA_apo,Test_935.pdb_idx_0172_combo_20250812_091404,0.9735714
sarsA_apo,Test_891.pdb_idx_0052_combo_20250812_091316,0.9235437
sarsA_apo,Test_878.pdb_idx_0141_combo_20250812_091344,0.7997866
mersA_apo,Test_770.pdb_idx_0188_combo_20250812_091538,0.74530166
sarsA_apo,Test_879.pdb_idx_0126_combo_20250812_091524,0.9655172
sarsA_apo,Test_784.pdb_idx_0129_combo_20250812_091342,0.8946459
mersA_apo,Test_937.pdb_idx_0168_combo_20250812_091533,0.7642436
sarsA_apo,Test_890.pdb_idx_0191_combo_20250812_091403,0.7789799
sarsA_apo,Test_934.pdb_idx_0109_combo_20250812_091505,1.0
sarsA_apo,Test_960.pdb_idx_0058_combo_20250812_091323,0.15205224
sarsA_apo,Test_804.pdb_idx_0005_combo_20250812_091324,0.93642384
sarsA_apo,Test_772.pdb_idx_0025_combo_20250812_091328,0.83460283
mersA_apo,Test_813.pdb_idx_0063_combo_20250812_091435,0.67327696
sarsA_apo,Test_836.pdb_idx_0029_combo_20250812_091323,0.9463351
mersA_apo,Test_843.pdb_idx_0114_combo_20250812_091507,0.9050955
sarsA_apo,Test_926.pdb_idx_0190_combo_20250812_091411,0.91374665
mersA_apo,Test_812.pdb_idx_0148_combo_20250812_091522,0.91238767
sarsA_apo,Test_860.pdb_idx_0158_combo_20250812_091354,0.9184339
mersA_apo,Test_805.pdb_idx_0106_combo_20250812_091456,0.8101695
sarsA_apo,Test_888.pdb_idx_0022_combo_20250812_091318,0.8939774
mersA_apo,Test_907.pdb_idx_0155_combo_20250812_091526,0.91755676
sarsA_apo,Test_801.pdb_idx_0076_combo_20250812_091331,0.75780034
sarsA_apo,Test_930.pdb_idx_0040_combo_20250812_091333,0.9398148
mersA_apo,Test_873.pdb_idx_0164_combo_20250812_091525,0.81568474
mersA_apo,Test_831.pdb_idx_0072_combo_20250812_091500,0.86757576
mersA_apo,Test_911.pdb_idx_0103_combo_20250812_091456,0.9466403
sarsA_apo,Test_850.pdb_idx_0016_combo_20250812_091314,0.8036859
sarsA_apo,Test_868.pdb_idx_0184_combo_20250812_091538,1.0
mersA_apo,Test_896.pdb_idx_0073_combo_20250812_091502,0.8624442
mersA_apo,Test_939.pdb_idx_0124_combo_20250812_091520,0.659799
sarsA_apo,Test_947.pdb_idx_0033_combo_20250812_091308,0.16529526
sarsA_apo,Test_867.pdb_idx_0131_combo_20250812_091355,0.8980263
sarsA_apo,Test_883.pdb_idx_0104_combo_20250812_091343,0.8490066
sarsA_apo,Test_944.pdb_idx_0009_combo_20250812_091311,0.84367007
mersA_apo,Test_905.pdb_idx_0130_combo_20250812_091520,0.6991691
mersA_apo,Test_833.pdb_idx_0064_combo_20250812_091439,0.62
sarsA_apo,Test_821.pdb_idx_0156_combo_20250812_091356,0.92957276
sarsA_apo,Test_786.pdb_idx_0015_combo_20250812_091323,0.9237805
mersA_apo,Test_886.pdb_idx_0159_combo_20250812_091525,0.7310319
sarsA_apo,Test_857.pdb_idx_0037_combo_20250812_091322,0.9188702
sarsA_apo,Test_892.pdb_idx_0091_combo_20250812_091350,0.94386333
mersA_apo,Test_838.pdb_idx_0042_combo_20250812_091429,0.7679412
sarsA_apo,Test_865.pdb_idx_0050_combo_20250812_091317,0.79296386
mersA_apo,Test_817.pdb_idx_0038_combo_20250812_091442,0.89006025
mersA_apo,Test_921.pdb_idx_0004_combo_20250812_091430,0.9152145
sarsA_apo,Test_946.pdb_idx_0107_combo_20250812_091352,0.90316457
mersA_apo,Test_904.pdb_idx_0061_combo_20250812_091436,0.8730823
mersA_apo,Test_924.pdb_idx_0120_combo_20250812_091520,0.7882775
