prot,lig,score
sarsA_apo,Test_899.pdb_idx_0082_shape_20250812_091858,0.8271739
mersA_apo,Test_918.pdb_idx_0179_shape_20250812_092055,0.19631237
sarsA_apo,Test_885.pdb_idx_0075_shape_20250812_091907,0.906939
mersA_apo,Test_880.pdb_idx_0087_shape_20250812_092132,0.7178692
sarsA_apo,Test_935.pdb_idx_0172_shape_20250812_091923,0.9735714
sarsA_apo,Test_891.pdb_idx_0052_shape_20250812_091841,0.9235437
sarsA_apo,Test_878.pdb_idx_0141_shape_20250812_091910,0.80539775
mersA_apo,Test_770.pdb_idx_0188_shape_20250812_092222,0.7191148
sarsA_apo,Test_879.pdb_idx_0126_shape_20250812_092156,1.0
sarsA_apo,Test_784.pdb_idx_0129_shape_20250812_091904,0.8946459
mersA_apo,Test_937.pdb_idx_0168_shape_20250812_092052,0.16869251
sarsA_apo,Test_890.pdb_idx_0191_shape_20250812_091927,0.7789799
sarsA_apo,Test_934.pdb_idx_0109_shape_20250812_092023,0.052419353
sarsA_apo,Test_960.pdb_idx_0058_shape_20250812_091848,0.15205224
sarsA_apo,Test_804.pdb_idx_0005_shape_20250812_091848,0.9546371
sarsA_apo,Test_772.pdb_idx_0025_shape_20250812_091850,0.84685713
mersA_apo,Test_813.pdb_idx_0063_shape_20250812_092116,0.51235634
sarsA_apo,Test_836.pdb_idx_0029_shape_20250812_091838,0.9463351
mersA_apo,Test_843.pdb_idx_0114_shape_20250812_092029,0.18840058
sarsA_apo,Test_926.pdb_idx_0190_shape_20250812_091931,0.91129035
mersA_apo,Test_812.pdb_idx_0148_shape_20250812_092206,0.91238767
sarsA_apo,Test_860.pdb_idx_0158_shape_20250812_091917,0.59970236
mersA_apo,Test_805.pdb_idx_0106_shape_20250812_092020,0.571772
sarsA_apo,Test_888.pdb_idx_0022_shape_20250812_091848,0.8939774
mersA_apo,Test_907.pdb_idx_0155_shape_20250812_092054,0.15527065
sarsA_apo,Test_801.pdb_idx_0076_shape_20250812_091855,0.18763797
sarsA_apo,Test_930.pdb_idx_0040_shape_20250812_091855,0.9398148
mersA_apo,Test_873.pdb_idx_0164_shape_20250812_092203,0.81568474
mersA_apo,Test_831.pdb_idx_0072_shape_20250812_092158,0.8610437
mersA_apo,Test_911.pdb_idx_0103_shape_20250812_092140,0.9466403
sarsA_apo,Test_850.pdb_idx_0016_shape_20250812_091846,0.7990928
sarsA_apo,Test_868.pdb_idx_0184_shape_20250812_092053,0.0
mersA_apo,Test_896.pdb_idx_0073_shape_20250812_092140,0.8624442
