prot,lig,score
sarsA_apo,Test_899.pdb_idx_0082_combo_20250812_093855,0.8561644
mersA_apo,Test_918.pdb_idx_0179_combo_20250812_094207,0.8980352
sarsA_apo,Test_885.pdb_idx_0075_combo_20250812_093903,0.8325416
mersA_apo,Test_880.pdb_idx_0087_combo_20250812_094136,0.85772103
sarsA_apo,Test_935.pdb_idx_0172_combo_20250812_093921,0.9709384
sarsA_apo,Test_891.pdb_idx_0052_combo_20250812_093839,0.6338235
sarsA_apo,Test_878.pdb_idx_0141_combo_20250812_093906,0.83206105
mersA_apo,Test_770.pdb_idx_0188_combo_20250812_094214,0.7373762
sarsA_apo,Test_879.pdb_idx_0126_combo_20250812_094153,0.88793105
sarsA_apo,Test_784.pdb_idx_0129_combo_20250812_093901,0.7208819
mersA_apo,Test_937.pdb_idx_0168_combo_20250812_094208,0.76714003
sarsA_apo,Test_890.pdb_idx_0191_combo_20250812_093925,0.7152579
sarsA_apo,Test_934.pdb_idx_0109_combo_20250812_094021,1.0
sarsA_apo,Test_960.pdb_idx_0058_combo_20250812_093842,0.39233154
sarsA_apo,Test_804.pdb_idx_0005_combo_20250812_093834,0.9237057
sarsA_apo,Test_772.pdb_idx_0025_combo_20250812_093837,0.83601284
mersA_apo,Test_813.pdb_idx_0063_combo_20250812_093952,0.7288136
sarsA_apo,Test_836.pdb_idx_0029_combo_20250812_093835,0.9457516
mersA_apo,Test_843.pdb_idx_0114_combo_20250812_094018,0.43868777
sarsA_apo,Test_926.pdb_idx_0190_combo_20250812_093929,0.90183425
mersA_apo,Test_812.pdb_idx_0148_combo_20250812_094201,0.9089727
sarsA_apo,Test_860.pdb_idx_0158_combo_20250812_093911,0.6665425
mersA_apo,Test_805.pdb_idx_0106_combo_20250812_094015,0.70826894
sarsA_apo,Test_888.pdb_idx_0022_combo_20250812_093834,0.8913882
mersA_apo,Test_907.pdb_idx_0155_combo_20250812_094203,0.9119624
sarsA_apo,Test_801.pdb_idx_0076_combo_20250812_093851,0.5727136
sarsA_apo,Test_930.pdb_idx_0040_combo_20250812_093842,0.89295304
mersA_apo,Test_873.pdb_idx_0164_combo_20250812_094157,0.8149762
mersA_apo,Test_831.pdb_idx_0072_combo_20250812_094025,0.40180066
mersA_apo,Test_911.pdb_idx_0103_combo_20250812_094149,0.94353783
sarsA_apo,Test_850.pdb_idx_0016_combo_20250812_093848,0.79531085
sarsA_apo,Test_868.pdb_idx_0184_combo_20250812_094054,1.0
mersA_apo,Test_896.pdb_idx_0073_combo_20250812_094152,0.8473918
mersA_apo,Test_939.pdb_idx_0124_combo_20250812_094145,0.64161706
sarsA_apo,Test_947.pdb_idx_0033_combo_20250812_093830,0.7312224
sarsA_apo,Test_867.pdb_idx_0131_combo_20250812_093916,0.87536126
sarsA_apo,Test_883.pdb_idx_0104_combo_20250812_093907,0.79596275
sarsA_apo,Test_944.pdb_idx_0009_combo_20250812_093833,0.815534
mersA_apo,Test_905.pdb_idx_0130_combo_20250812_094038,0.39338782
mersA_apo,Test_833.pdb_idx_0064_combo_20250812_093953,0.7158908
sarsA_apo,Test_821.pdb_idx_0156_combo_20250812_093924,0.91688657
sarsA_apo,Test_786.pdb_idx_0015_combo_20250812_093844,0.87886596
mersA_apo,Test_886.pdb_idx_0159_combo_20250812_094034,0.7838843
sarsA_apo,Test_857.pdb_idx_0037_combo_20250812_093856,0.9040072
sarsA_apo,Test_892.pdb_idx_0091_combo_20250812_093859,0.8891102
mersA_apo,Test_838.pdb_idx_0042_combo_20250812_093943,0.6369193
sarsA_apo,Test_865.pdb_idx_0050_combo_20250812_093845,0.7845044
mersA_apo,Test_817.pdb_idx_0038_combo_20250812_094007,0.40461847
mersA_apo,Test_921.pdb_idx_0004_combo_20250812_093949,0.46061644
sarsA_apo,Test_946.pdb_idx_0107_combo_20250812_093908,0.90186614
mersA_apo,Test_904.pdb_idx_0061_combo_20250812_093954,0.796875
mersA_apo,Test_924.pdb_idx_0120_combo_20250812_094030,0.81200784
sarsA_apo,Test_815.pdb_idx_0186_combo_20250812_093931,0.70454544
sarsA_apo,Test_862.pdb_idx_0034_combo_20250812_093951,1.0
mersA_apo,Test_845.pdb_idx_0174_combo_20250812_094215,0.7307317
sarsA_apo,Test_791.pdb_idx_0035_combo_20250812_093835,0.13437776
sarsA_apo,Test_823.pdb_idx_0139_combo_20250812_094203,0.7416667
mersA_apo,Test_877.pdb_idx_0059_combo_20250812_094008,0.4409673
sarsA_apo,Test_913.pdb_idx_0160_combo_20250812_094212,0.9074074
sarsA_apo,Test_840.pdb_idx_0138_combo_20250812_093926,0.91415095
mersA_apo,Test_774.pdb_idx_0027_combo_20250812_094003,0.3497191
sarsA_apo,Test_936.pdb_idx_0137_combo_20250812_094201,1.0
mersA_apo,Test_910.pdb_idx_0112_combo_20250812_094023,0.33576956
sarsA_apo,Test_903.pdb_idx_0117_combo_20250812_093908,0.95006615
sarsA_apo,Test_909.pdb_idx_0003_combo_20250812_093831,0.6026903
sarsA_apo,Test_851.pdb_idx_0193_combo_20250812_093927,0.8757508
sarsA_apo,Test_816.pdb_idx_0066_combo_20250812_093843,0.8319871
sarsA_apo,Test_954.pdb_idx_0056_combo_20250812_093857,0.8894807
sarsA_apo,Test_846.pdb_idx_0161_combo_20250812_093925,0.8685109
mersA_apo,Test_799.pdb_idx_0149_combo_20250812_094155,0.70275295
sarsA_apo,Test_961.pdb_idx_0008_combo_20250812_093844,0.84643996
sarsA_apo,Test_824.pdb_idx_0105_combo_20250812_094014,0.8611111
mersA_apo,Test_794.pdb_idx_0017_combo_20250812_093956,0.38360325
mersA_apo,Test_949.pdb_idx_0097_combo_20250812_094136,0.8843137
sarsA_apo,Test_776.pdb_idx_0055_combo_20250812_093846,0.8670968
sarsA_apo,Test_819.pdb_idx_0111_combo_20250812_093909,0.6973262
sarsA_apo,Test_951.pdb_idx_0062_combo_20250812_093903,0.87027186
mersA_apo,Test_800.pdb_idx_0081_combo_20250812_094008,0.40730107
sarsA_apo,Test_834.pdb_idx_0162_combo_20250812_093922,0.86952317
sarsA_apo,Test_842.pdb_idx_0113_combo_20250812_093902,0.6329866
mersA_apo,Test_914.pdb_idx_0012_combo_20250812_094108,0.82012194
mersA_apo,Test_902.pdb_idx_0006_combo_20250812_094107,0.4890418
mersA_apo,Test_929.pdb_idx_0002_combo_20250812_094109,0.8780025
mersA_apo,Test_828.pdb_idx_0133_combo_20250812_094158,0.7726824
sarsA_apo,Test_964.pdb_idx_0000_combo_20250812_093825,0.96875
mersA_apo,Test_866.pdb_idx_0192_combo_20250812_094051,0.49214917
mersA_apo,Test_922.pdb_idx_0021_combo_20250812_093947,0.31981212
mersA_apo,Test_852.pdb_idx_0096_combo_20250812_094144,0.84925556
mersA_apo,Test_830.pdb_idx_0048_combo_20250812_094015,0.3788914
sarsA_apo,Test_777.pdb_idx_0173_combo_20250812_093929,0.86536145
mersA_apo,Test_809.pdb_idx_0054_combo_20250812_093955,0.5248387
mersA_apo,Test_893.pdb_idx_0180_combo_20250812_094049,0.3897123
mersA_apo,Test_955.pdb_idx_0057_combo_20250812_093953,0.57719713
mersA_apo,Test_889.pdb_idx_0175_combo_20250812_094048,0.44077715
sarsA_apo,Test_908.pdb_idx_0071_combo_20250812_093906,0.74404085
sarsA_apo,Test_864.pdb_idx_0102_combo_20250812_094026,1.0
sarsA_apo,Test_790.pdb_idx_0127_combo_20250812_094028,0.8888889
mersA_apo,Test_917.pdb_idx_0135_combo_20250812_094046,0.49875498
sarsA_apo,Test_938.pdb_idx_0125_combo_20250812_094034,1.0
sarsA_apo,Test_943.pdb_idx_0030_combo_20250812_093847,0.8913177
sarsA_apo,Test_959.pdb_idx_0032_combo_20250812_094113,0.8660714
sarsA_apo,Test_916.pdb_idx_0045_combo_20250812_093839,0.87299466
