prot,lig,score
mersA_apo,Test_880.pdb_idx_0087_color_20250812_092544,0.8701623
sarsA_apo,Test_935.pdb_idx_0172_color_20250812_092330,0.9735714
sarsA_apo,Test_891.pdb_idx_0052_color_20250812_092244,0.8952381
sarsA_apo,Test_878.pdb_idx_0141_color_20250812_092310,0.7997866
mersA_apo,Test_770.pdb_idx_0188_color_20250812_092622,0.74530166
sarsA_apo,Test_879.pdb_idx_0126_color_20250812_092436,0.87068963
sarsA_apo,Test_784.pdb_idx_0129_color_20250812_092305,0.921848
mersA_apo,Test_937.pdb_idx_0168_color_20250812_092617,0.81792355
sarsA_apo,Test_890.pdb_idx_0191_color_20250812_092325,0.83863276
sarsA_apo,Test_934.pdb_idx_0109_color_20250812_092433,1.0
sarsA_apo,Test_960.pdb_idx_0058_color_20250812_092249,0.36905676
sarsA_apo,Test_804.pdb_idx_0005_color_20250812_092239,0.93642384
sarsA_apo,Test_772.pdb_idx_0025_color_20250812_092251,0.83460283
mersA_apo,Test_813.pdb_idx_0063_color_20250812_092518,0.67327696
sarsA_apo,Test_836.pdb_idx_0029_color_20250812_092236,0.9158971
mersA_apo,Test_843.pdb_idx_0114_color_20250812_092434,0.4403609
sarsA_apo,Test_926.pdb_idx_0190_color_20250812_092331,0.91374665
mersA_apo,Test_812.pdb_idx_0148_color_20250812_092445,0.4466759
sarsA_apo,Test_860.pdb_idx_0158_color_20250812_092316,0.87180513
mersA_apo,Test_805.pdb_idx_0106_color_20250812_092417,0.7222222
sarsA_apo,Test_888.pdb_idx_0022_color_20250812_092249,0.8939774
mersA_apo,Test_907.pdb_idx_0155_color_20250812_092618,0.91755676
sarsA_apo,Test_801.pdb_idx_0076_color_20250812_092252,0.75780034
sarsA_apo,Test_930.pdb_idx_0040_color_20250812_092257,0.9398148
mersA_apo,Test_873.pdb_idx_0164_color_20250812_092439,0.71692747
mersA_apo,Test_831.pdb_idx_0072_color_20250812_092421,0.4
mersA_apo,Test_911.pdb_idx_0103_color_20250812_092558,0.8863636
sarsA_apo,Test_850.pdb_idx_0016_color_20250812_092243,0.8036859
sarsA_apo,Test_868.pdb_idx_0184_color_20250812_092458,0.95535713
mersA_apo,Test_896.pdb_idx_0073_color_20250812_092547,0.8624442
mersA_apo,Test_939.pdb_idx_0124_color_20250812_092432,0.5234591
sarsA_apo,Test_947.pdb_idx_0033_color_20250812_092231,0.743609
sarsA_apo,Test_867.pdb_idx_0131_color_20250812_092309,0.75072885
sarsA_apo,Test_883.pdb_idx_0104_color_20250812_092316,0.8490066
sarsA_apo,Test_944.pdb_idx_0009_color_20250812_092246,0.84367007
mersA_apo,Test_905.pdb_idx_0130_color_20250812_092442,0.40483272
mersA_apo,Test_833.pdb_idx_0064_color_20250812_092356,0.7320555
sarsA_apo,Test_821.pdb_idx_0156_color_20250812_092320,0.92957276
sarsA_apo,Test_786.pdb_idx_0015_color_20250812_092236,0.9237805
mersA_apo,Test_886.pdb_idx_0159_color_20250812_092442,0.815235
sarsA_apo,Test_857.pdb_idx_0037_color_20250812_092245,0.9188702
sarsA_apo,Test_892.pdb_idx_0091_color_20250812_092315,0.94386333
mersA_apo,Test_838.pdb_idx_0042_color_20250812_092350,0.66474515
sarsA_apo,Test_865.pdb_idx_0050_color_20250812_092242,0.7116528
mersA_apo,Test_817.pdb_idx_0038_color_20250812_092525,0.89006025
mersA_apo,Test_921.pdb_idx_0004_color_20250812_092513,0.9152145
sarsA_apo,Test_946.pdb_idx_0107_color_20250812_092318,0.90316457
mersA_apo,Test_904.pdb_idx_0061_color_20250812_092523,0.8730823
mersA_apo,Test_924.pdb_idx_0120_color_20250812_092557,0.75023043
sarsA_apo,Test_815.pdb_idx_0186_color_20250812_092333,0.840625
sarsA_apo,Test_862.pdb_idx_0034_color_20250812_092526,1.0
mersA_apo,Test_845.pdb_idx_0174_color_20250812_092502,0.40584415
sarsA_apo,Test_791.pdb_idx_0035_color_20250812_092235,0.773494
sarsA_apo,Test_823.pdb_idx_0139_color_20250812_092611,0.81666666
mersA_apo,Test_877.pdb_idx_0059_color_20250812_092430,0.29905915
sarsA_apo,Test_913.pdb_idx_0160_color_20250812_092615,0.9722222
sarsA_apo,Test_840.pdb_idx_0138_color_20250812_092322,0.907289
mersA_apo,Test_774.pdb_idx_0027_color_20250812_092517,0.7762361
sarsA_apo,Test_936.pdb_idx_0137_color_20250812_092447,1.0
mersA_apo,Test_910.pdb_idx_0112_color_20250812_092556,0.62329435
sarsA_apo,Test_903.pdb_idx_0117_color_20250812_092311,0.91487217
sarsA_apo,Test_909.pdb_idx_0003_color_20250812_092233,0.9106125
sarsA_apo,Test_851.pdb_idx_0193_color_20250812_092327,0.7835821
sarsA_apo,Test_816.pdb_idx_0066_color_20250812_092247,0.7867647
sarsA_apo,Test_954.pdb_idx_0056_color_20250812_092256,0.8961892
sarsA_apo,Test_846.pdb_idx_0161_color_20250812_092329,0.9201439
mersA_apo,Test_799.pdb_idx_0149_color_20250812_092445,0.31684652
sarsA_apo,Test_961.pdb_idx_0008_color_20250812_092242,0.84619564
sarsA_apo,Test_824.pdb_idx_0105_color_20250812_092540,0.9351852
mersA_apo,Test_794.pdb_idx_0017_color_20250812_092548,0.88909775
mersA_apo,Test_949.pdb_idx_0097_color_20250812_092429,0.46628132
sarsA_apo,Test_776.pdb_idx_0055_color_20250812_092254,0.86624205
sarsA_apo,Test_819.pdb_idx_0111_color_20250812_092312,0.8189001
sarsA_apo,Test_951.pdb_idx_0062_color_20250812_092307,0.88004893
mersA_apo,Test_800.pdb_idx_0081_color_20250812_092415,0.5506438
sarsA_apo,Test_834.pdb_idx_0162_color_20250812_092324,0.8761203
sarsA_apo,Test_842.pdb_idx_0113_color_20250812_092306,0.64701706
mersA_apo,Test_914.pdb_idx_0012_color_20250812_092514,0.8506173
mersA_apo,Test_902.pdb_idx_0006_color_20250812_092516,0.56302303
mersA_apo,Test_929.pdb_idx_0002_color_20250812_092513,0.8811054
mersA_apo,Test_828.pdb_idx_0133_color_20250812_092615,0.7917926
sarsA_apo,Test_964.pdb_idx_0000_color_20250812_092227,0.97192514
mersA_apo,Test_866.pdb_idx_0192_color_20250812_092456,0.50895524
mersA_apo,Test_922.pdb_idx_0021_color_20250812_092519,0.71106786
mersA_apo,Test_852.pdb_idx_0096_color_20250812_092416,0.50321144
mersA_apo,Test_830.pdb_idx_0048_color_20250812_092527,0.7039729
sarsA_apo,Test_777.pdb_idx_0173_color_20250812_092334,0.86868066
mersA_apo,Test_809.pdb_idx_0054_color_20250812_092518,0.8362926
mersA_apo,Test_893.pdb_idx_0180_color_20250812_092457,0.4462771
mersA_apo,Test_955.pdb_idx_0057_color_20250812_092522,0.606824
mersA_apo,Test_889.pdb_idx_0175_color_20250812_092619,0.91907895
sarsA_apo,Test_908.pdb_idx_0071_color_20250812_092259,0.7184329
sarsA_apo,Test_864.pdb_idx_0102_color_20250812_092425,1.0
sarsA_apo,Test_790.pdb_idx_0127_color_20250812_092442,0.88
mersA_apo,Test_917.pdb_idx_0135_color_20250812_092600,0.8886693
sarsA_apo,Test_938.pdb_idx_0125_color_20250812_092434,0.9537037
sarsA_apo,Test_943.pdb_idx_0030_color_20250812_092249,0.8454198
sarsA_apo,Test_959.pdb_idx_0032_color_20250812_092406,0.95535713
sarsA_apo,Test_916.pdb_idx_0045_color_20250812_092242,0.80642635
sarsA_apo,Test_825.pdb_idx_0099_color_20250812_092333,0.87484735
mersA_apo,Test_844.pdb_idx_0115_color_20250812_092418,0.64339155
sarsA_apo,Test_927.pdb_idx_0085_color_20250812_092405,0.9479167
sarsA_apo,Test_884.pdb_idx_0043_color_20250812_092243,0.8501462
sarsA_apo,Test_858.pdb_idx_0136_color_20250812_092317,0.97415066
mersA_apo,Test_771.pdb_idx_0092_color_20250812_092535,0.7737203
sarsA_apo,Test_925.pdb_idx_0051_color_20250812_092250,0.87733334
mersA_apo,Test_962.pdb_idx_0144_color_20250812_092435,0.8172334
sarsA_apo,Test_876.pdb_idx_0053_color_20250812_092403,0.95535713
sarsA_apo,Test_928.pdb_idx_0011_color_20250812_092523,0.96
sarsA_apo,Test_906.pdb_idx_0153_color_20250812_092323,0.4770169
