prot,lig,score
sarsA_apo,Test_920.pdb_idx_0028_combo_20250812_095221,0.7645202
mersA_apo,Test_894.pdb_idx_0108_combo_20250812_095349,0.96123695
sarsA_apo,Test_848.pdb_idx_0187_combo_20250812_095247,0.59795916
sarsA_apo,Test_778.pdb_idx_0065_combo_20250812_095230,0.9278976
sarsA_apo,Test_931.pdb_idx_0110_combo_20250812_095234,0.8753472
sarsA_apo,Test_818.pdb_idx_0067_combo_20250812_095233,0.9174365
sarsA_apo,Test_963.pdb_idx_0070_combo_20250812_095240,0.86192214
sarsA_apo,Test_861.pdb_idx_0060_combo_20250812_095236,0.7039093
sarsA_apo,Test_859.pdb_idx_0031_combo_20250812_095223,0.0
mersA_apo,Test_919.pdb_idx_0123_combo_20250812_095323,0.35724092
mersA_apo,Test_826.pdb_idx_0049_combo_20250812_095259,0.7406915
sarsA_apo,Test_897.pdb_idx_0019_combo_20250812_095224,0.91186327
sarsA_apo,Test_820.pdb_idx_0024_combo_20250812_095226,0.534894
sarsA_apo,Test_915.pdb_idx_0150_combo_20250812_095239,0.9476744
sarsA_apo,Test_835.pdb_idx_0023_combo_20250812_095225,0.8187166
mersA_apo,Test_898.pdb_idx_0189_combo_20250812_095331,0.41400492
sarsA_apo,Test_839.pdb_idx_0182_combo_20250812_095246,0.19675279
sarsA_apo,Test_881.pdb_idx_0007_combo_20250812_095221,0.89610815
sarsA_apo,Test_899.pdb_idx_0082_combo_20250812_095230,0.9809524
mersA_apo,Test_918.pdb_idx_0179_combo_20250812_095407,0.90983605
sarsA_apo,Test_885.pdb_idx_0075_combo_20250812_095234,0.87252474
mersA_apo,Test_880.pdb_idx_0087_combo_20250812_095351,0.8701623
sarsA_apo,Test_935.pdb_idx_0172_combo_20250812_095249,0.95862556
sarsA_apo,Test_891.pdb_idx_0052_combo_20250812_095225,0.9235437
sarsA_apo,Test_878.pdb_idx_0141_combo_20250812_095237,0.7997866
mersA_apo,Test_770.pdb_idx_0188_combo_20250812_095329,0.38720214
sarsA_apo,Test_879.pdb_idx_0126_combo_20250812_095319,0.92241377
sarsA_apo,Test_784.pdb_idx_0129_combo_20250812_095235,0.921848
mersA_apo,Test_937.pdb_idx_0168_combo_20250812_095408,0.7642436
sarsA_apo,Test_890.pdb_idx_0191_combo_20250812_095246,0.83863276
sarsA_apo,Test_934.pdb_idx_0109_combo_20250812_095353,1.0
sarsA_apo,Test_960.pdb_idx_0058_combo_20250812_095227,0.14996316
sarsA_apo,Test_804.pdb_idx_0005_combo_20250812_095221,0.9546371
sarsA_apo,Test_772.pdb_idx_0025_combo_20250812_095230,0.83460283
mersA_apo,Test_813.pdb_idx_0063_combo_20250812_095339,0.66895425
sarsA_apo,Test_836.pdb_idx_0029_combo_20250812_095226,0.9463351
mersA_apo,Test_843.pdb_idx_0114_combo_20250812_095355,0.87882656
sarsA_apo,Test_926.pdb_idx_0190_combo_20250812_095248,0.9075067
mersA_apo,Test_812.pdb_idx_0148_combo_20250812_095323,0.4466759
sarsA_apo,Test_860.pdb_idx_0158_combo_20250812_095241,0.90931374
mersA_apo,Test_805.pdb_idx_0106_combo_20250812_095311,0.7222222
sarsA_apo,Test_888.pdb_idx_0022_combo_20250812_095228,0.8611801
mersA_apo,Test_907.pdb_idx_0155_combo_20250812_095404,0.91755676
sarsA_apo,Test_801.pdb_idx_0076_combo_20250812_095230,0.75780034
sarsA_apo,Test_930.pdb_idx_0040_combo_20250812_095232,0.93653035
mersA_apo,Test_873.pdb_idx_0164_combo_20250812_095402,0.8170347
mersA_apo,Test_831.pdb_idx_0072_combo_20250812_095320,0.4
mersA_apo,Test_911.pdb_idx_0103_combo_20250812_095317,0.4664972
sarsA_apo,Test_850.pdb_idx_0016_combo_20250812_095223,0.84073466
sarsA_apo,Test_868.pdb_idx_0184_combo_20250812_095410,1.0
mersA_apo,Test_896.pdb_idx_0073_combo_20250812_095355,0.81929046
mersA_apo,Test_939.pdb_idx_0124_combo_20250812_095403,0.659799
sarsA_apo,Test_947.pdb_idx_0033_combo_20250812_095221,0.1688856
sarsA_apo,Test_867.pdb_idx_0131_combo_20250812_095239,0.87927353
sarsA_apo,Test_883.pdb_idx_0104_combo_20250812_095240,0.8490066
sarsA_apo,Test_944.pdb_idx_0009_combo_20250812_095226,0.8465982
mersA_apo,Test_905.pdb_idx_0130_combo_20250812_095322,0.40506807
mersA_apo,Test_833.pdb_idx_0064_combo_20250812_095340,0.6150845
sarsA_apo,Test_821.pdb_idx_0156_combo_20250812_095246,0.92957276
sarsA_apo,Test_786.pdb_idx_0015_combo_20250812_095226,0.9125501
mersA_apo,Test_886.pdb_idx_0159_combo_20250812_095321,0.8092742
sarsA_apo,Test_857.pdb_idx_0037_combo_20250812_095227,0.9188702
sarsA_apo,Test_892.pdb_idx_0091_combo_20250812_095236,0.9506347
mersA_apo,Test_838.pdb_idx_0042_combo_20250812_095257,0.5529661
sarsA_apo,Test_865.pdb_idx_0050_combo_20250812_095224,0.7971698
mersA_apo,Test_817.pdb_idx_0038_combo_20250812_095346,0.89006025
mersA_apo,Test_921.pdb_idx_0004_combo_20250812_095337,0.9152145
sarsA_apo,Test_946.pdb_idx_0107_combo_20250812_095237,0.8926302
mersA_apo,Test_904.pdb_idx_0061_combo_20250812_095339,0.9390511
mersA_apo,Test_924.pdb_idx_0120_combo_20250812_095358,0.7044837
sarsA_apo,Test_815.pdb_idx_0186_combo_20250812_095250,0.84981346
sarsA_apo,Test_862.pdb_idx_0034_combo_20250812_095304,1.0
mersA_apo,Test_845.pdb_idx_0174_combo_20250812_095412,0.7300195
sarsA_apo,Test_791.pdb_idx_0035_combo_20250812_095222,0.6969873
sarsA_apo,Test_823.pdb_idx_0139_combo_20250812_095403,0.81666666
mersA_apo,Test_877.pdb_idx_0059_combo_20250812_095309,0.2864882
sarsA_apo,Test_913.pdb_idx_0160_combo_20250812_095408,0.9722222
sarsA_apo,Test_840.pdb_idx_0138_combo_20250812_095242,0.907289
mersA_apo,Test_774.pdb_idx_0027_combo_20250812_095305,0.47336704
sarsA_apo,Test_936.pdb_idx_0137_combo_20250812_095403,1.0
mersA_apo,Test_910.pdb_idx_0112_combo_20250812_095315,0.4327171
sarsA_apo,Test_903.pdb_idx_0117_combo_20250812_095238,0.92861843
sarsA_apo,Test_909.pdb_idx_0003_combo_20250812_095219,0.79494005
sarsA_apo,Test_851.pdb_idx_0193_combo_20250812_095248,0.85962963
sarsA_apo,Test_816.pdb_idx_0066_combo_20250812_095227,0.79253733
sarsA_apo,Test_954.pdb_idx_0056_combo_20250812_095231,0.8961892
sarsA_apo,Test_846.pdb_idx_0161_combo_20250812_095244,0.9201439
mersA_apo,Test_799.pdb_idx_0149_combo_20250812_095400,0.91589504
sarsA_apo,Test_961.pdb_idx_0008_combo_20250812_095223,0.84619564
sarsA_apo,Test_824.pdb_idx_0105_combo_20250812_095309,0.9351852
mersA_apo,Test_794.pdb_idx_0017_combo_20250812_095302,0.40308192
mersA_apo,Test_949.pdb_idx_0097_combo_20250812_095351,0.9239418
sarsA_apo,Test_776.pdb_idx_0055_combo_20250812_095229,0.86918604
sarsA_apo,Test_819.pdb_idx_0111_combo_20250812_095239,0.7780733
sarsA_apo,Test_951.pdb_idx_0062_combo_20250812_095245,0.88004893
mersA_apo,Test_800.pdb_idx_0081_combo_20250812_095315,0.42197847
sarsA_apo,Test_834.pdb_idx_0162_combo_20250812_095247,0.8761203
sarsA_apo,Test_842.pdb_idx_0113_combo_20250812_095235,0.68145746
mersA_apo,Test_914.pdb_idx_0012_combo_20250812_095338,0.84864366
mersA_apo,Test_902.pdb_idx_0006_combo_20250812_095257,0.51369524
mersA_apo,Test_929.pdb_idx_0002_combo_20250812_095258,0.6257829
mersA_apo,Test_828.pdb_idx_0133_combo_20250812_095324,0.38876233
sarsA_apo,Test_964.pdb_idx_0000_combo_20250812_095217,0.9639037
mersA_apo,Test_866.pdb_idx_0192_combo_20250812_095329,0.70889264
mersA_apo,Test_922.pdb_idx_0021_combo_20250812_095338,0.7300113
mersA_apo,Test_852.pdb_idx_0096_combo_20250812_095309,0.5091223
mersA_apo,Test_830.pdb_idx_0048_combo_20250812_095348,0.76959246
sarsA_apo,Test_777.pdb_idx_0173_combo_20250812_095249,0.86868066
mersA_apo,Test_809.pdb_idx_0054_combo_20250812_095300,0.88577914
mersA_apo,Test_893.pdb_idx_0180_combo_20250812_095408,0.83488804
mersA_apo,Test_955.pdb_idx_0057_combo_20250812_095341,0.60152286
mersA_apo,Test_889.pdb_idx_0175_combo_20250812_095327,0.60025126
sarsA_apo,Test_908.pdb_idx_0071_combo_20250812_095240,0.7285068
sarsA_apo,Test_864.pdb_idx_0102_combo_20250812_095310,0.8833333
sarsA_apo,Test_790.pdb_idx_0127_combo_20250812_095402,0.92
mersA_apo,Test_917.pdb_idx_0135_combo_20250812_095320,0.51278836
sarsA_apo,Test_938.pdb_idx_0125_combo_20250812_095404,1.0
sarsA_apo,Test_943.pdb_idx_0030_combo_20250812_095227,0.8943884
sarsA_apo,Test_959.pdb_idx_0032_combo_20250812_095300,1.0
sarsA_apo,Test_916.pdb_idx_0045_combo_20250812_095227,0.80642635
sarsA_apo,Test_825.pdb_idx_0099_combo_20250812_095249,0.9279975
mersA_apo,Test_844.pdb_idx_0115_combo_20250812_095351,0.78728604
sarsA_apo,Test_927.pdb_idx_0085_combo_20250812_095305,0.8854167
sarsA_apo,Test_884.pdb_idx_0043_combo_20250812_095223,0.9071537
sarsA_apo,Test_858.pdb_idx_0136_combo_20250812_095239,0.97415066
mersA_apo,Test_771.pdb_idx_0092_combo_20250812_095345,0.7737203
sarsA_apo,Test_925.pdb_idx_0051_combo_20250812_095229,0.87733334
mersA_apo,Test_962.pdb_idx_0144_combo_20250812_095357,0.69291043
sarsA_apo,Test_876.pdb_idx_0053_combo_20250812_095344,1.0
sarsA_apo,Test_928.pdb_idx_0011_combo_20250812_095337,0.9
sarsA_apo,Test_906.pdb_idx_0153_combo_20250812_095248,0.54575664
