prot,lig,score
sarsA_apo,Test_789.pdb_idx_0157_combo_20250812_095129,0.9137931
sarsA_apo,Test_956.pdb_idx_0046_combo_20250812_095136,0.95652175
mersA_apo,Test_953.pdb_idx_0100_combo_20250812_095145,0.5192678
mersA_apo,Test_802.pdb_idx_0176_combo_20250812_095153,0.38666946
sarsA_apo,Test_775.pdb_idx_0171_combo_20250812_095132,0.90753424
sarsA_apo,Test_950.pdb_idx_0101_combo_20250812_095123,0.9218213
sarsA_apo,Test_923.pdb_idx_0090_combo_20250812_095128,0.86148274
mersA_apo,Test_787.pdb_idx_0080_combo_20250812_095204,0.7864583
sarsA_apo,Test_847.pdb_idx_0154_combo_20250812_095128,0.9384817
sarsA_apo,Test_920.pdb_idx_0028_combo_20250812_095116,0.75721455
mersA_apo,Test_894.pdb_idx_0108_combo_20250812_095203,0.9431624
sarsA_apo,Test_848.pdb_idx_0187_combo_20250812_095131,0.59795916
sarsA_apo,Test_778.pdb_idx_0065_combo_20250812_095121,0.9278976
sarsA_apo,Test_931.pdb_idx_0110_combo_20250812_095125,0.9127989
sarsA_apo,Test_818.pdb_idx_0067_combo_20250812_095123,0.76197755
sarsA_apo,Test_963.pdb_idx_0070_combo_20250812_095126,0.86192214
sarsA_apo,Test_861.pdb_idx_0060_combo_20250812_095122,0.70180136
sarsA_apo,Test_859.pdb_idx_0031_combo_20250812_095120,0.0
mersA_apo,Test_919.pdb_idx_0123_combo_20250812_095211,0.59957427
mersA_apo,Test_826.pdb_idx_0049_combo_20250812_095157,0.78060526
sarsA_apo,Test_897.pdb_idx_0019_combo_20250812_095119,0.91186327
sarsA_apo,Test_820.pdb_idx_0024_combo_20250812_095119,0.50981265
sarsA_apo,Test_915.pdb_idx_0150_combo_20250812_095127,0.8997545
sarsA_apo,Test_835.pdb_idx_0023_combo_20250812_095121,0.8187166
mersA_apo,Test_898.pdb_idx_0189_combo_20250812_095153,0.39176956
sarsA_apo,Test_839.pdb_idx_0182_combo_20250812_095131,0.184238
sarsA_apo,Test_881.pdb_idx_0007_combo_20250812_095117,0.89610815
sarsA_apo,Test_899.pdb_idx_0082_combo_20250812_095122,0.9809524
mersA_apo,Test_918.pdb_idx_0179_combo_20250812_095212,0.90983605
sarsA_apo,Test_885.pdb_idx_0075_combo_20250812_095126,0.87252474
mersA_apo,Test_880.pdb_idx_0087_combo_20250812_095204,0.8701623
sarsA_apo,Test_935.pdb_idx_0172_combo_20250812_095131,0.75512046
sarsA_apo,Test_891.pdb_idx_0052_combo_20250812_095120,0.9235437
sarsA_apo,Test_878.pdb_idx_0141_combo_20250812_095127,0.7922535
mersA_apo,Test_770.pdb_idx_0188_combo_20250812_095152,0.35711595
sarsA_apo,Test_879.pdb_idx_0126_combo_20250812_095147,0.9741379
sarsA_apo,Test_784.pdb_idx_0129_combo_20250812_095125,0.90657437
mersA_apo,Test_937.pdb_idx_0168_combo_20250812_095151,0.5853321
sarsA_apo,Test_890.pdb_idx_0191_combo_20250812_095130,0.83863276
sarsA_apo,Test_934.pdb_idx_0109_combo_20250812_095205,0.7685185
sarsA_apo,Test_960.pdb_idx_0058_combo_20250812_095120,0.14996316
sarsA_apo,Test_804.pdb_idx_0005_combo_20250812_095117,0.9546371
sarsA_apo,Test_772.pdb_idx_0025_combo_20250812_095122,0.83460283
mersA_apo,Test_813.pdb_idx_0063_combo_20250812_095157,0.66895425
sarsA_apo,Test_836.pdb_idx_0029_combo_20250812_095118,0.9137255
mersA_apo,Test_843.pdb_idx_0114_combo_20250812_095144,0.4403609
sarsA_apo,Test_926.pdb_idx_0190_combo_20250812_095131,0.9075067
mersA_apo,Test_812.pdb_idx_0148_combo_20250812_095210,0.91238767
sarsA_apo,Test_860.pdb_idx_0158_combo_20250812_095128,0.90931374
mersA_apo,Test_805.pdb_idx_0106_combo_20250812_095141,0.71630937
sarsA_apo,Test_888.pdb_idx_0022_combo_20250812_095121,0.78417057
mersA_apo,Test_907.pdb_idx_0155_combo_20250812_095150,0.4918738
sarsA_apo,Test_801.pdb_idx_0076_combo_20250812_095122,0.7680251
sarsA_apo,Test_930.pdb_idx_0040_combo_20250812_095119,0.93653035
mersA_apo,Test_873.pdb_idx_0164_combo_20250812_095148,0.7362119
mersA_apo,Test_831.pdb_idx_0072_combo_20250812_095203,0.8573201
mersA_apo,Test_911.pdb_idx_0103_combo_20250812_095142,0.4664972
sarsA_apo,Test_850.pdb_idx_0016_combo_20250812_095121,0.8020833
sarsA_apo,Test_868.pdb_idx_0184_combo_20250812_095213,1.0
mersA_apo,Test_896.pdb_idx_0073_combo_20250812_095146,0.4604651
mersA_apo,Test_939.pdb_idx_0124_combo_20250812_095210,0.659799
sarsA_apo,Test_947.pdb_idx_0033_combo_20250812_095116,0.1688856
sarsA_apo,Test_867.pdb_idx_0131_combo_20250812_095126,0.87927353
sarsA_apo,Test_883.pdb_idx_0104_combo_20250812_095126,0.85186416
sarsA_apo,Test_944.pdb_idx_0009_combo_20250812_095117,0.7046233
mersA_apo,Test_905.pdb_idx_0130_combo_20250812_095212,0.7224702
mersA_apo,Test_833.pdb_idx_0064_combo_20250812_095138,0.69663745
sarsA_apo,Test_821.pdb_idx_0156_combo_20250812_095129,0.92957276
sarsA_apo,Test_786.pdb_idx_0015_combo_20250812_095119,0.9118825
mersA_apo,Test_886.pdb_idx_0159_combo_20250812_095148,0.7972
sarsA_apo,Test_857.pdb_idx_0037_combo_20250812_095123,0.9188702
sarsA_apo,Test_892.pdb_idx_0091_combo_20250812_095125,0.9506347
mersA_apo,Test_838.pdb_idx_0042_combo_20250812_095136,0.5529661
sarsA_apo,Test_865.pdb_idx_0050_combo_20250812_095119,0.7971698
mersA_apo,Test_817.pdb_idx_0038_combo_20250812_095138,0.4236227
mersA_apo,Test_921.pdb_idx_0004_combo_20250812_095157,0.9137931
sarsA_apo,Test_946.pdb_idx_0107_combo_20250812_095126,0.8818922
mersA_apo,Test_904.pdb_idx_0061_combo_20250812_095138,0.8789855
mersA_apo,Test_924.pdb_idx_0120_combo_20250812_095207,0.7044837
sarsA_apo,Test_815.pdb_idx_0186_combo_20250812_095132,0.84981346
sarsA_apo,Test_862.pdb_idx_0034_combo_20250812_095200,1.0
mersA_apo,Test_845.pdb_idx_0174_combo_20250812_095153,0.3745948
sarsA_apo,Test_791.pdb_idx_0035_combo_20250812_095118,0.6969873
sarsA_apo,Test_823.pdb_idx_0139_combo_20250812_095149,0.97115386
mersA_apo,Test_877.pdb_idx_0059_combo_20250812_095201,0.69634706
sarsA_apo,Test_913.pdb_idx_0160_combo_20250812_095150,0.9814815
sarsA_apo,Test_840.pdb_idx_0138_combo_20250812_095129,0.907289
mersA_apo,Test_774.pdb_idx_0027_combo_20250812_095140,0.47336704
sarsA_apo,Test_936.pdb_idx_0137_combo_20250812_095210,1.0
mersA_apo,Test_910.pdb_idx_0112_combo_20250812_095147,0.14398837
sarsA_apo,Test_903.pdb_idx_0117_combo_20250812_095126,0.91049796
sarsA_apo,Test_909.pdb_idx_0003_combo_20250812_095116,0.79494005
sarsA_apo,Test_851.pdb_idx_0193_combo_20250812_095132,0.85155094
sarsA_apo,Test_816.pdb_idx_0066_combo_20250812_095121,0.79253733
sarsA_apo,Test_954.pdb_idx_0056_combo_20250812_095122,0.8961892
sarsA_apo,Test_846.pdb_idx_0161_combo_20250812_095132,0.9201439
mersA_apo,Test_799.pdb_idx_0149_combo_20250812_095209,0.91589504
sarsA_apo,Test_961.pdb_idx_0008_combo_20250812_095121,0.84619564
sarsA_apo,Test_824.pdb_idx_0105_combo_20250812_095204,0.9351852
mersA_apo,Test_794.pdb_idx_0017_combo_20250812_095203,0.88909775
mersA_apo,Test_949.pdb_idx_0097_combo_20250812_095206,0.8777851
sarsA_apo,Test_776.pdb_idx_0055_combo_20250812_095121,0.86918604
sarsA_apo,Test_819.pdb_idx_0111_combo_20250812_095128,0.7780733
sarsA_apo,Test_951.pdb_idx_0062_combo_20250812_095126,0.893848
mersA_apo,Test_800.pdb_idx_0081_combo_20250812_095142,0.42197847
sarsA_apo,Test_834.pdb_idx_0162_combo_20250812_095132,0.8921189
sarsA_apo,Test_842.pdb_idx_0113_combo_20250812_095124,0.628125
mersA_apo,Test_914.pdb_idx_0012_combo_20250812_095156,0.84864366
mersA_apo,Test_902.pdb_idx_0006_combo_20250812_095156,0.56302303
mersA_apo,Test_929.pdb_idx_0002_combo_20250812_095156,0.8811054
mersA_apo,Test_828.pdb_idx_0133_combo_20250812_095148,0.38876233
sarsA_apo,Test_964.pdb_idx_0000_combo_20250812_095115,0.9589947
mersA_apo,Test_866.pdb_idx_0192_combo_20250812_095213,0.88807946
mersA_apo,Test_922.pdb_idx_0021_combo_20250812_095136,0.43783906
mersA_apo,Test_852.pdb_idx_0096_combo_20250812_095206,0.87626904
mersA_apo,Test_830.pdb_idx_0048_combo_20250812_095202,0.76959246
sarsA_apo,Test_777.pdb_idx_0173_combo_20250812_095133,0.86868066
mersA_apo,Test_809.pdb_idx_0054_combo_20250812_095157,0.82117814
mersA_apo,Test_893.pdb_idx_0180_combo_20250812_095213,0.83488804
mersA_apo,Test_955.pdb_idx_0057_combo_20250812_095137,0.900165
mersA_apo,Test_889.pdb_idx_0175_combo_20250812_095150,0.60025126
sarsA_apo,Test_908.pdb_idx_0071_combo_20250812_095126,0.6511376
sarsA_apo,Test_864.pdb_idx_0102_combo_20250812_095143,0.97321427
sarsA_apo,Test_790.pdb_idx_0127_combo_20250812_095208,0.88
mersA_apo,Test_917.pdb_idx_0135_combo_20250812_095150,0.51278836
sarsA_apo,Test_938.pdb_idx_0125_combo_20250812_095208,1.0
sarsA_apo,Test_943.pdb_idx_0030_combo_20250812_095121,0.8454198
sarsA_apo,Test_959.pdb_idx_0032_combo_20250812_095140,0.91071427
sarsA_apo,Test_916.pdb_idx_0045_combo_20250812_095118,0.80642635
sarsA_apo,Test_825.pdb_idx_0099_combo_20250812_095129,0.8784597
mersA_apo,Test_844.pdb_idx_0115_combo_20250812_095204,0.813125
sarsA_apo,Test_927.pdb_idx_0085_combo_20250812_095139,0.8854167
sarsA_apo,Test_884.pdb_idx_0043_combo_20250812_095118,0.9071537
sarsA_apo,Test_858.pdb_idx_0136_combo_20250812_095128,0.97082716
mersA_apo,Test_771.pdb_idx_0092_combo_20250812_095140,0.59689
sarsA_apo,Test_925.pdb_idx_0051_combo_20250812_095121,0.87733334
mersA_apo,Test_962.pdb_idx_0144_combo_20250812_095208,0.6858209
sarsA_apo,Test_876.pdb_idx_0053_combo_20250812_095139,1.0
sarsA_apo,Test_928.pdb_idx_0011_combo_20250812_095156,0.89
sarsA_apo,Test_906.pdb_idx_0153_combo_20250812_095129,0.4770169
