prot,lig,score
sarsA_apo,Test_899.pdb_idx_0082_combo_20250812_094314,0.97448164
mersA_apo,Test_918.pdb_idx_0179_combo_20250812_094705,0.69029015
sarsA_apo,Test_885.pdb_idx_0075_combo_20250812_094334,0.81728536
mersA_apo,Test_880.pdb_idx_0087_combo_20250812_094600,0.67992216
sarsA_apo,Test_935.pdb_idx_0172_combo_20250812_094418,0.9248634
sarsA_apo,Test_891.pdb_idx_0052_combo_20250812_094254,0.7392516
sarsA_apo,Test_878.pdb_idx_0141_combo_20250812_094345,0.8129549
mersA_apo,Test_770.pdb_idx_0188_combo_20250812_094715,0.5492685
sarsA_apo,Test_879.pdb_idx_0126_combo_20250812_094651,1.0
sarsA_apo,Test_784.pdb_idx_0129_combo_20250812_094342,0.9400353
mersA_apo,Test_937.pdb_idx_0168_combo_20250812_094705,0.3498613
sarsA_apo,Test_890.pdb_idx_0191_combo_20250812_094423,0.8046022
sarsA_apo,Test_934.pdb_idx_0109_combo_20250812_094612,0.91071427
sarsA_apo,Test_960.pdb_idx_0058_combo_20250812_094302,0.7329369
sarsA_apo,Test_804.pdb_idx_0005_combo_20250812_094238,0.6984536
sarsA_apo,Test_772.pdb_idx_0025_combo_20250812_094308,0.8218263
mersA_apo,Test_813.pdb_idx_0063_combo_20250812_094756,0.65848213
sarsA_apo,Test_836.pdb_idx_0029_combo_20250812_094244,0.80374396
mersA_apo,Test_843.pdb_idx_0114_combo_20250812_094612,0.4522192
sarsA_apo,Test_926.pdb_idx_0190_combo_20250812_094428,0.8698811
mersA_apo,Test_812.pdb_idx_0148_combo_20250812_094643,0.45483577
sarsA_apo,Test_860.pdb_idx_0158_combo_20250812_094358,0.8813694
mersA_apo,Test_805.pdb_idx_0106_combo_20250812_094834,0.5834455
sarsA_apo,Test_888.pdb_idx_0022_combo_20250812_094243,0.8257485
mersA_apo,Test_907.pdb_idx_0155_combo_20250812_094707,0.78541416
sarsA_apo,Test_801.pdb_idx_0076_combo_20250812_094315,0.76289064
sarsA_apo,Test_930.pdb_idx_0040_combo_20250812_094303,0.91781765
mersA_apo,Test_873.pdb_idx_0164_combo_20250812_094650,0.7267192
mersA_apo,Test_831.pdb_idx_0072_combo_20250812_094608,0.4017857
mersA_apo,Test_911.pdb_idx_0103_combo_20250812_094836,0.8088235
sarsA_apo,Test_850.pdb_idx_0016_combo_20250812_094303,0.820296
sarsA_apo,Test_868.pdb_idx_0184_combo_20250812_094946,0.94827586
mersA_apo,Test_896.pdb_idx_0073_combo_20250812_094556,0.36537063
mersA_apo,Test_939.pdb_idx_0124_combo_20250812_094650,0.38345265
sarsA_apo,Test_947.pdb_idx_0033_combo_20250812_094234,0.17063107
sarsA_apo,Test_867.pdb_idx_0131_combo_20250812_094413,0.9119403
sarsA_apo,Test_883.pdb_idx_0104_combo_20250812_094334,0.74937576
sarsA_apo,Test_944.pdb_idx_0009_combo_20250812_094243,0.873385
mersA_apo,Test_905.pdb_idx_0130_combo_20250812_094640,0.43896255
mersA_apo,Test_833.pdb_idx_0064_combo_20250812_094758,0.5757066
sarsA_apo,Test_821.pdb_idx_0156_combo_20250812_094421,0.8523597
sarsA_apo,Test_786.pdb_idx_0015_combo_20250812_094302,0.9108322
mersA_apo,Test_886.pdb_idx_0159_combo_20250812_094641,0.85910654
sarsA_apo,Test_857.pdb_idx_0037_combo_20250812_094312,0.83547485
sarsA_apo,Test_892.pdb_idx_0091_combo_20250812_094331,0.91598916
mersA_apo,Test_838.pdb_idx_0042_combo_20250812_094500,0.5187236
sarsA_apo,Test_865.pdb_idx_0050_combo_20250812_094302,0.7478606
mersA_apo,Test_817.pdb_idx_0038_combo_20250812_094813,0.7249739
mersA_apo,Test_921.pdb_idx_0004_combo_20250812_094744,0.8947539
sarsA_apo,Test_946.pdb_idx_0107_combo_20250812_094337,0.8772208
mersA_apo,Test_904.pdb_idx_0061_combo_20250812_094801,0.91905445
mersA_apo,Test_924.pdb_idx_0120_combo_20250812_094938,0.8325
sarsA_apo,Test_815.pdb_idx_0186_combo_20250812_094437,0.7363589
sarsA_apo,Test_862.pdb_idx_0034_combo_20250812_094808,0.9396552
mersA_apo,Test_845.pdb_idx_0174_combo_20250812_094724,0.39846155
sarsA_apo,Test_791.pdb_idx_0035_combo_20250812_094238,0.61445147
sarsA_apo,Test_823.pdb_idx_0139_combo_20250812_094922,0.7580645
mersA_apo,Test_877.pdb_idx_0059_combo_20250812_094559,0.31936127
sarsA_apo,Test_913.pdb_idx_0160_combo_20250812_094708,0.95535713
sarsA_apo,Test_840.pdb_idx_0138_combo_20250812_094404,0.904375
mersA_apo,Test_774.pdb_idx_0027_combo_20250812_094518,0.34738585
sarsA_apo,Test_936.pdb_idx_0137_combo_20250812_094629,0.95689654
